epoch,learning_rate,train_l2_per_sample,copy_l2_per_sample,val_15_mape_percent,val_15_mae,val_15_rmse,val_30_mape_percent,val_30_mae,val_30_rmse,val_45_mape_percent,val_45_mae,val_45_rmse,epoch_seconds
29,0.00016806999999999998,2.569772265269319,3.4935404975964794,5.258783234074092,2.2519391343805233,4.081195679451536,7.398027438523103,3.0797583832482327,5.819690624832764,8.974726417983007,3.6929766259164705,7.0013775397835545,2.5807013511657715
30,0.00016806999999999998,2.565450736574168,3.493540487967634,5.388836287553162,2.3097080962887047,4.156976844851321,7.668143285135537,3.244609043853512,6.053513163056584,9.424081768905907,4.006109067762544,7.451492577264365,2.5688719749450684
31,0.00011764899999999998,2.541988850267861,3.4935404783387893,5.25959836465896,2.2465719498212064,4.086188971246426,7.391487844766326,3.0577358312774123,5.82484215380148,8.942486757256967,3.6474992942360567,6.997531604717062,2.5642378330230713
32,0.00011764899999999998,2.538014051053899,3.4935404770828526,5.276375880694633,2.2252873846485093,4.061943321037811,7.443528036760329,3.0158945519626377,5.755860377663475,9.020348374336045,3.5782928522733783,6.863377068372801,2.5606675148010254
33,0.00011764899999999998,2.533327130291732,3.4935404839905027,5.263241105879998,2.2432390690973585,4.079011646297851,7.399336906527,3.065340610373298,5.818865063906824,8.943741666799317,3.672211209577114,6.969155378431394,2.5615932941436768
34,0.00011764899999999998,2.529582409193057,3.4935405059693885,5.261291544860057,2.2227455828382756,4.056433937635671,7.396850845644567,3.0115180164146373,5.746005133487743,8.932165259246148,3.584021248608929,6.871651979793785,2.556730031967163
35,0.00011764899999999998,2.525584776219409,3.4935404967591888,5.300008494618614,2.239839233494329,4.073143793948229,7.4967878131411965,3.049100291613479,5.778971567278846,9.099729307723564,3.628766829657224,6.913546483797911,2.559913396835327
36,8.235429999999999e-05,2.5113001355379687,3.493540492572734,5.285370040857595,2.2465127525918924,4.081431735534003,7.431211678823835,3.0542287150800274,5.798384790294117,8.962832708326301,3.6273879912986464,6.913084073088206,2.5591557025909424
37,8.235429999999999e-05,2.50778417612399,3.493540491316798,5.288184151720645,2.258723961529728,4.109420314563422,7.47382919898861,3.1102204527833694,5.903056414427428,9.063870673967488,3.74394701617836,7.132189953340986,2.577476978302002
38,8.235429999999999e-05,2.5049323133463606,3.4935404967591888,5.235458712641497,2.2218164196748575,4.0507413744812215,7.340990372682997,3.0054347531462753,5.722381775496078,8.863738989698914,3.568792294694292,6.822843249331658,2.5743942260742188
39,8.235429999999999e-05,2.501456116248475,3.4935404827345664,5.26178656650732,2.231491532366948,4.061592558455499,7.417453656991947,3.0463309736269313,5.780288860360745,8.986076251097643,3.6578242659287854,6.94739698426728,2.569650888442993
40,8.235429999999999e-05,2.4977628579780236,3.4935404816879525,5.285444556808372,2.2424347027710954,4.072619328260007,7.430531036544765,3.0431898829761552,5.7615511545091564,8.969597907614476,3.6161666290770653,6.845336076134571,2.558562755584717
41,5.764800999999999e-05,2.489052067941694,3.493540477501498,5.264991676348546,2.2370934473653525,4.073655483938812,7.4061433892501025,3.0508752335925227,5.798696955984836,8.953335610444897,3.6438919774585132,6.954827292383873,2.5668976306915283
42,5.764800999999999e-05,2.4869377830763257,3.493540489642216,5.253499803445701,2.2412438284011684,4.085033919370323,7.41422585774292,3.077846299955813,5.862741832951649,9.001032021945294,3.7139732918211164,7.108760050800374,2.562913656234741
43,5.764800999999999e-05,2.4844296633726257,3.493540485037116,5.248524230573464,2.231426217238233,4.067558573830051,7.366726194323279,3.0230482750208663,5.764939707694945,8.905607264963985,3.592392181132782,6.893437843241223,2.5625240802764893
44,5.764800999999999e-05,2.482138806628595,3.493540492572734,5.258979832323848,2.2374409434120515,4.059348856625944,7.371383785858114,3.0442496540222406,5.754897257096246,8.916002359962114,3.6502941897727643,6.899961927406409,2.557142734527588
45,5.764800999999999e-05,2.4800731694101765,3.49354051455162,5.292325775234385,2.2239247072613906,4.054021361861007,7.439903305225518,2.9912184298491096,5.699234275439575,8.958908744306582,3.520237339975697,6.718540576807025,2.5770602226257324
46,4.035360699999999e-05,2.4742862623547963,3.4935405034575155,5.242813881481776,2.218242518007209,4.051701240945482,7.366403398416403,2.998707064748216,5.732897791811088,8.90680336583875,3.558804667298786,6.842434919265677,2.579439401626587
47,4.035360699999999e-05,2.472240428321711,3.493540492572734,5.248780486533142,2.2294980273130647,4.0657221105877035,7.374687474508752,3.0261781271479773,5.766682350929036,8.91047916976717,3.597952357609567,6.890370033332563,2.5774149894714355
48,4.035360699999999e-05,2.4704715102466186,3.493540497177834,5.2823794090988185,2.2404688880842496,4.080325557407574,7.444145125723472,3.0499357300923426,5.8081302208305585,8.9911328076255,3.6266214638925027,6.940323023230348,2.5613269805908203
49,4.035360699999999e-05,2.4687758768934027,3.493540482106598,5.273966183678646,2.2322260574696418,4.070117681401617,7.408582582995667,3.0197788203564824,5.756815714817233,8.918964398971681,3.564758930471,6.84090267979757,2.5669145584106445
50,4.035360699999999e-05,2.4676205385558116,3.4935404900608615,5.235632956106022,2.2222531974175177,4.052474619147593,7.340945912830865,3.0107856424855575,5.734671149554323,8.866156462943813,3.5829009889900827,6.851556560491107,2.5594828128814697
