epoch,learning_rate,train_l2_per_sample,copy_l2_per_sample,val_15_mape_percent,val_15_mae,val_15_rmse,val_30_mape_percent,val_30_mae,val_30_rmse,val_45_mape_percent,val_45_mae,val_45_rmse,epoch_seconds
11,0.00049,2.9136254266231494,3.49354047917608,5.530974379881854,2.3362817325277394,4.169310937787299,8.030531349591667,3.224986364180332,5.999713538663999,10.054521693019662,3.8792658124365835,7.232604106858892,2.594879150390625
12,0.00049,2.900298391757459,3.493540495084607,5.416866631119562,2.2910206689107913,4.126872350841188,7.7827774401452725,3.1435838258338245,5.90381719861372,9.641344170821341,3.783590118895653,7.110431258739369,2.5604805946350098
13,0.00049,2.871014640873414,3.4935404992710613,5.788827742791107,2.3552818759819325,4.2124445137135025,8.69860095483341,3.2967398116837687,6.191372056315274,10.914480904066991,3.994246470413148,7.52506267099272,2.56025767326355
14,0.00049,2.8637472718718597,3.4935404975964794,5.602776221999263,2.411805509740565,4.305478997029399,8.072730616519326,3.422779886545889,6.368931895208081,9.985918133444235,4.197932220323137,7.8232160419198635,2.5625178813934326
15,0.00049,2.837748626745825,3.4935404749896257,5.637715103177383,2.370556912318547,4.16523537294889,8.32424350607673,3.2591713449099076,5.990186755212636,10.525867944614024,3.9085538845656584,7.217873152274581,2.5600969791412354
16,0.000343,2.727843146453938,3.4935404858744072,5.653255954092165,2.316435183764565,4.164036036022894,8.86495358970784,3.3023631904723914,6.168072849157446,12.261665665875494,4.222934349121989,7.937376537465069,2.556483507156372
17,0.000343,2.7167931934319847,3.493540480850662,5.461693629134729,2.2927957547275954,4.103454299356428,7.850718067465855,3.1244997418591662,5.857760254720836,9.600724976672712,3.7148242839564514,7.005858694979699,2.5552749633789062
18,0.000343,2.707900825145477,3.4935404816879525,5.821681915387086,2.4217264763251998,4.265111175000376,9.139721928606734,3.4951792614845183,6.3996316706410425,12.272093653772538,4.432292005484502,8.05477786096905,2.56284761428833
19,0.000343,2.693138093253413,3.4935404737336895,5.627447719129476,2.3040062939568196,4.135645723787855,8.374114065277666,3.175952225150972,5.9685033207917195,10.52975120454535,3.827705633019115,7.203412577812374,2.5802173614501953
20,0.000343,2.685423500606949,3.493540480850662,5.476460003609369,2.3060758955786445,4.12372536913036,7.942786285408382,3.1793549087416535,5.946981514593561,9.77663072624516,3.827023477646717,7.194618128889035,2.5816872119903564
21,0.00024009999999999998,2.622273138680931,3.4935404754082713,5.321910755270343,2.2286276234728906,4.056035498889888,7.633753219928127,3.021446500919539,5.759391073371631,9.42926900303779,3.598886599844118,6.890221886571229,2.573193311691284
22,0.00024009999999999998,2.610914860826715,3.493540486711698,5.255605073835438,2.229113206965788,4.061411473323587,7.478174467803483,3.0345661444013485,5.796047441183155,9.198037007929424,3.6374852390494077,6.992549962875285,2.559896230697632
23,0.00024009999999999998,2.6055392473805252,3.493540494247316,5.359781194838218,2.28748137460825,4.110864409654219,7.623816927430142,3.116976838412788,5.878448049811332,9.34284672683432,3.7282763237165324,7.085656194994822,2.5687649250030518
24,0.00024009999999999998,2.5947912193579667,3.4935404758269164,5.531151570022715,2.3127755452026464,4.1502237582313946,8.279382406525913,3.237003989867685,6.029511832986138,10.71036105818947,3.9873297280558555,7.379368322996362,2.57123064994812
25,0.00024009999999999998,2.5881237001980053,3.493540480850662,5.288644477502624,2.2273035968901382,4.050387746257316,7.533741022286286,3.0280673562184965,5.764610676349033,9.287231537208847,3.626833055630564,6.934198329008562,2.558664560317993
26,0.00016806999999999998,2.552623984058035,3.493540504713452,5.273461872509369,2.228050754144573,4.040745122612308,7.526573262061084,3.0409066535128635,5.749161983223705,9.28266897348872,3.6479411798174013,6.899771713236799,2.5567634105682373
27,0.00016806999999999998,2.544696427731267,3.49354047917608,5.332843563762064,2.2567339469388257,4.085627734023263,7.655461539333171,3.0843101387593284,5.8474716516172185,9.403499704157692,3.685991640532944,7.033597679476023,2.5780932903289795
28,0.00016806999999999998,2.5405135983642095,3.493540494247316,5.264960431590633,2.2523193998653936,4.057360981702536,7.500897667488523,3.102690923210837,5.793689626596661,9.222997164470296,3.7462969543984435,6.956978347166216,2.5808839797973633
29,0.00016806999999999998,2.5336751100575325,3.4935404975964794,5.261630092999423,2.2452874594441443,4.062724036501292,7.473408348680823,3.0676136049808522,5.798349485544441,9.156229968594145,3.675600033600501,6.969056021553385,2.577479839324951
30,0.00016806999999999998,2.5288402937921752,3.493540487967634,5.427655252245403,2.328878502097858,4.164785525847254,7.817298277849676,3.2974343115323874,6.119305227599035,9.636478339168033,4.048394144102677,7.514013511309335,2.561650514602661
31,0.00011764899999999998,2.5048511760919316,3.4935404783387893,5.2667393101294895,2.227287480668205,4.050278463803299,7.465280591271004,3.010252774726286,5.74188681623067,9.13051363996699,3.5865493314932326,6.862424041784118,2.57619047164917
32,0.00011764899999999998,2.5011023606408362,3.4935404770828526,5.266753783804111,2.216798936674563,4.038172590185118,7.498502049592191,3.001123337746915,5.716900648629057,9.197899023566954,3.5761896917038984,6.818355421922066,2.5632693767547607
33,0.00011764899999999998,2.4961856631881005,3.4935404839905027,5.255926081759045,2.2195233644943455,4.034362355349876,7.458963376684756,3.0002938477585346,5.713248451534478,9.114362257692507,3.5592030946981783,6.803901285053651,2.563298225402832
34,0.00011764899999999998,2.492214593058411,3.4935405059693885,5.279324569762081,2.2210563617715287,4.032096872180651,7.484127123588729,2.9922743907927467,5.692671540319588,9.179054089446566,3.552732904658451,6.799508367514162,2.557422637939453
35,0.00011764899999999998,2.4873395081252987,3.4935404967591888,5.319760960101707,2.2330883456637456,4.048952032889979,7.55039511753271,3.0127126273699347,5.731378678865722,9.192042324548618,3.5737313030090094,6.83378918824806,2.5569677352905273
36,8.235429999999999e-05,2.473797737034504,3.493540492572734,5.2839832450744835,2.235445162525162,4.055307185165156,7.483225585466031,3.0278680769927093,5.753322381169539,9.123179057906142,3.5951311237807673,6.843073245825785,2.5763559341430664
37,8.235429999999999e-05,2.4700922689697427,3.493540491316798,5.28041535442679,2.235809110415235,4.065487422408364,7.510363265899314,3.0427544445228625,5.789568392028832,9.175116126217059,3.6300030097252227,6.916699939283671,2.5778615474700928
38,8.235429999999999e-05,2.46725924649293,3.4935404967591888,5.254417817984054,2.2237454726265873,4.031298972631646,7.450880753366571,3.0191955454532438,5.712058156733669,9.117239212671416,3.605856932954471,6.824670564542542,2.5719215869903564
39,8.235429999999999e-05,2.4630873297472813,3.4935404827345664,5.246789437309239,2.219716270109158,4.040102431453772,7.4388658154475875,3.0155798701036347,5.7343924859070015,9.093455344352712,3.5973270149560586,6.859508835452589,2.5626540184020996
40,8.235429999999999e-05,2.4598964190043517,3.4935404816879525,5.290928880841859,2.2310968095889794,4.037653241633803,7.509956419795681,3.028040583216729,5.713904164947768,9.18102840754211,3.6087754586442786,6.815276901837474,2.602334976196289
41,5.764800999999999e-05,2.450914156447386,3.493540477501498,5.233530627398255,2.21895742363941,4.038014146712564,7.389282432330408,3.0079714311358505,5.733034018245325,8.989673233931212,3.584893308181543,6.85730345933005,2.646428346633911
42,5.764800999999999e-05,2.448848881357275,3.493540489642216,5.235737573104743,2.2301411291353674,4.064557724138304,7.430769847181649,3.0611773958128765,5.841532571437462,9.088409600628705,3.6981183751524043,7.091815331069736,2.55983304977417
43,5.764800999999999e-05,2.446345285117574,3.493540485037116,5.229194663088495,2.210779479836631,4.025810480887791,7.3849888951655425,2.9788855757192656,5.679054345926296,9.028051096158803,3.534928171258224,6.761436577100786,2.556544780731201
44,5.764800999999999e-05,2.443755743689868,3.493540492572734,5.250459727456851,2.231575837276406,4.032843737787159,7.4496859110722085,3.0507279341368814,5.731436751959395,9.115784608371971,3.6586635464740445,6.8766338613915305,2.558605432510376
45,5.764800999999999e-05,2.4413989475675586,3.49354051455162,5.30032463802908,2.216017101734338,4.0328459982553655,7.583108029461681,2.993273273716737,5.686611279455933,9.391522218994396,3.5590513778251016,6.767281391537274,2.578073024749756
46,4.035360699999999e-05,2.435744013463959,3.4935405034575155,5.257603304958618,2.206815375093079,4.0229622297351355,7.460588678448386,2.9745751128455176,5.683033780852214,9.119905819909114,3.5361500442636733,6.779068884370358,2.577432870864868
47,4.035360699999999e-05,2.4336570054423508,3.493540492572734,5.253587414625897,2.2152770500652577,4.029122474916049,7.449692703410886,2.9923485023995973,5.691799290846469,9.107918910375906,3.559351541659507,6.785440369023303,2.5632269382476807
48,4.035360699999999e-05,2.4320785475991293,3.493540497177834,5.2576704592129175,2.2293631170831696,4.044854313264873,7.43951424406161,3.031001016837073,5.741844010704214,9.046019044463065,3.609694502022167,6.860797332100569,2.66386342048645
49,4.035360699999999e-05,2.4302105501725864,3.493540482106598,5.261578491202947,2.2137334407577653,4.034765485278342,7.4633511375712915,2.9847211983104627,5.704228161662532,9.155902348129061,3.5476883354097115,6.809160568046489,2.5542562007904053
50,4.035360699999999e-05,2.4287411513508568,3.4935404900608615,5.249140440528072,2.2041931839568605,4.0169994670102165,7.4172624626469315,2.9647240641979247,5.656574213769882,9.02422453227796,3.5181907396099272,6.733759082618341,2.550577163696289
