epoch,learning_rate,train_l2_per_sample,copy_l2_per_sample,val_15_mape_percent,val_15_mae,val_15_rmse,val_30_mape_percent,val_30_mae,val_30_rmse,val_45_mape_percent,val_45_mae,val_45_rmse,epoch_seconds
16,0.000343,2.72818072288051,3.4935404871303435,5.405365573576402,2.3157497872479706,4.122189852789286,7.75940393396434,3.257043936490451,5.997109182136381,9.578026159485773,3.977763097802517,7.316726835061321,2.706242084503174
17,0.000343,2.7136698070589755,3.4935404883862797,5.343141563277682,2.272107534515948,4.122056098286345,7.631659126931006,3.17073974609375,5.996053142598052,9.4605631602313,3.906828467525653,7.431743481402487,2.747739315032959
18,0.000343,2.7048209825035143,3.493540492572734,5.383633865552224,2.256844075520833,4.06951258975735,7.66084834336298,3.0721938947071794,5.7860163853571285,9.331991900383848,3.6576377371213424,6.935246675947924,2.6014113426208496
19,0.000343,2.6894531306517133,3.4935404772921754,5.358816527920763,2.261734099087212,4.075841328474345,7.656890557492145,3.0841458121092726,5.815782224025164,9.402589226118648,3.6775690766459643,6.986095279682926,2.6702330112457275
20,0.000343,2.679283692189954,3.4935404816879525,5.363660364383239,2.2495158676702833,4.040964507105035,7.580849606817884,3.080078240070208,5.762844260920074,9.211208825961679,3.711810598400882,6.970080773931329,2.6587607860565186
21,0.00024009999999999998,2.616679041295642,3.4935404816879525,5.340936260717831,2.3093047688162804,4.118415383428561,7.695392739494985,3.2823182798487007,6.020248489550994,9.536719850358866,4.0730274537059765,7.425433215459857,2.612217903137207
22,0.00024009999999999998,2.6068635799049598,3.493540490898152,5.368422852601328,2.2347928678717843,4.051074135344309,7.693062018399215,3.0388326408663917,5.77710975959321,9.413569615941674,3.6066108857439776,6.927425001713103,2.654797077178955
23,0.00024009999999999998,2.6005742815736097,3.4935404779201438,5.374226990904787,2.291107911306952,4.0803872252025375,7.643721211671392,3.1234283327400827,5.821699068657502,9.314349439950101,3.7117448325805182,6.995988021560183,2.6823742389678955
24,0.00024009999999999998,2.5913847177252634,3.4935404988524157,5.3936538436582,2.3326314338310503,4.135260182650939,7.806459533259893,3.349105054241539,6.111959600766774,9.674566837779262,4.190597888180397,7.60444705477245,2.7072935104370117
25,0.00024009999999999998,2.5820069928458116,3.4935404975964794,5.3160260828042665,2.2340502175338357,4.042748993654227,7.638153621556716,3.045375178103111,5.7538437634736415,9.414421345245529,3.6237202722509982,6.867785929772411,2.6973631381988525
26,0.00016806999999999998,2.544935925159672,3.493540472477753,5.26626983966213,2.219787850171429,4.022368588498957,7.4935801511786,3.011118495848267,5.703005289296976,9.152166551868152,3.5720938763215173,6.809778654349575,2.616239547729492
27,0.00016806999999999998,2.537732101303114,3.493540496340543,5.314269224428076,2.242230382830911,4.050158672552778,7.587146404433169,3.0373771849275415,5.756171537714485,9.22453032016879,3.57882338027175,6.8608895838048305,2.6502184867858887
28,0.00016806999999999998,2.5332438772032404,3.4935404841998254,5.357910874439928,2.250647672666683,4.051616147518798,7.645534086864199,3.079679524995295,5.793155035041612,9.318038588826273,3.6765503568966436,6.973834830157293,2.641902446746826
29,0.00016806999999999998,2.525232975685984,3.493540495084607,5.362501711269798,2.2427078378921594,4.045135254988008,7.682416066351784,3.0485069033174996,5.750372266199862,9.442185578966802,3.6210632212344938,6.8673617193507175,2.627403974533081
30,0.00016806999999999998,2.5197364314801867,3.493540471640462,5.320503957048702,2.2626754660854855,4.08018948889403,7.616999696829957,3.105778915353332,5.864149766372612,9.286987042982686,3.6981574958267873,7.050848725628852,2.6252236366271973
31,0.00011764899999999998,2.496781837532037,3.49354048378118,5.2655026450086,2.2613050374412884,4.064499384938784,7.4910189700270235,3.1203455475245074,5.836894958127432,9.121095757735404,3.7497414755989786,7.050308314495942,2.624650239944458
32,0.00011764899999999998,2.4918170113433757,3.4935404858744072,5.336693026814107,2.258836413890662,4.0627740034139865,7.652115353616503,3.1072594246336163,5.831489427944426,9.38187933055541,3.713766085536544,7.010192725711976,2.6224029064178467
33,0.00011764899999999998,2.4874061989721445,3.493540495084607,5.289958345543561,2.2523397960597915,4.066529562813661,7.507392521708633,3.074948883256415,5.805316157400315,9.116220037236081,3.654399773337261,6.954181084678384,2.6208112239837646
34,0.00011764899999999998,2.4823005302000505,3.493540493410025,5.2739922043290175,2.2657963491291486,4.080234836168773,7.533782600388848,3.152615414779515,5.902244888268385,9.178431881257582,3.8102544624226726,7.170457555077087,2.668145179748535
35,0.00011764899999999998,2.4785621394391013,3.4935404992710613,5.2900288310404315,2.282680111725501,4.10292470544746,7.545716469747979,3.1847948688148486,5.955077102908423,9.214855113183058,3.8587419987848586,7.251689070934116,2.6841230392456055
36,8.235429999999999e-05,2.4637511159580354,3.4935404795947256,5.236201974289927,2.2278613517783206,4.05220197177495,7.444274305017496,3.0459566885964913,5.8126303289538575,9.079708804569808,3.640931355250884,7.015101763398933,2.65815806388855
37,8.235429999999999e-05,2.460237027470536,3.493540487548989,5.284773224028782,2.2758800601484763,4.071234152930175,7.551593830461245,3.1850014549988543,5.9000199517534515,9.232279509579083,3.8829805344678743,7.199039537606186,2.6411893367767334
38,8.235429999999999e-05,2.4571038925197692,3.493540486711698,5.291496610479163,2.2292499391406455,4.056698930291667,7.527346714656058,3.045075103767757,5.818728659497923,9.165637996940283,3.640096322714143,7.022227474638482,2.6228208541870117
39,8.235429999999999e-05,2.4539578210062056,3.4935404737336895,5.264803518578469,2.2448635376008528,4.058057582561621,7.481016072655073,3.0785433441345904,5.81713773000405,9.11581318613808,3.6746637296913867,6.999339960871677,2.6256320476531982
40,8.235429999999999e-05,2.450193180338765,3.4935405030388704,5.298982831500968,2.244503000263894,4.055391004680314,7.57945442049876,3.0596289759314037,5.780149563667074,9.29986831373368,3.637673378839765,6.922241317050621,2.6229958534240723
41,5.764800999999999e-05,2.441741510479988,3.493540489223571,5.270797852353608,2.2372246242062714,4.04280669479243,7.496354102339224,3.0579412667593364,5.770407891136581,9.109875278717624,3.6416929602092334,6.927055858858312,2.624915361404419
42,5.764800999999999e-05,2.438993775080546,3.4935404787574345,5.30552367884378,2.238265530131006,4.046456982596721,7.5437447287456365,3.054766450948383,5.77170342265381,9.178362274769245,3.635724575365361,6.921485975916765,2.624427318572998
43,5.764800999999999e-05,2.4361156209505266,3.4935404900608615,5.294681852729759,2.244338894165071,4.051700628757587,7.5343432430198405,3.065456882425864,5.779457058339384,9.159194464832115,3.6481779591454733,6.924623461579031,2.620366334915161
44,5.764800999999999e-05,2.4335534578881,3.4935404841998254,5.3083322959034875,2.2243714801301877,4.033992068422143,7.649657216238145,3.022543557909466,5.743967375544185,9.448136326903978,3.589218292276283,6.866062782693083,2.623934030532837
45,5.764800999999999e-05,2.431519093902829,3.4935404795947256,5.253240810573086,2.213645856347375,4.027443858819997,7.47761151278072,3.0010276920291634,5.726525343906345,9.15934924524971,3.567764909519017,6.861835716932923,2.6211020946502686
46,4.035360699999999e-05,2.4253710850589205,3.4935404959218976,5.294573594837733,2.2238871879807376,4.028563537070068,7.601282000385614,3.0165233147584445,5.715463912804338,9.354493425104062,3.5766041841829095,6.812974021154695,2.6221768856048584
47,4.035360699999999e-05,2.4234677018357327,3.493540477501498,5.263032366324857,2.2512209812113366,4.053827231268707,7.470350033264879,3.094548232444889,5.801367293070664,9.075625115709487,3.6992393475672625,6.975514233332967,2.7248008251190186
48,4.035360699999999e-05,2.4219427952335213,3.493540473315044,5.241671380150159,2.2338547899636274,4.040910353440008,7.432711142524745,3.0583796810560684,5.774368229225182,9.03479687734935,3.6581576658749837,6.962014966470415,2.630249500274658
49,4.035360699999999e-05,2.4199928178192756,3.4935404858744072,5.28365087996106,2.2341381982971655,4.043777272436628,7.530006674391713,3.0488525742228414,5.767151665129658,9.193425389539824,3.630733494585052,6.914419385554577,2.594625949859619
50,4.035360699999999e-05,2.418449855248482,3.493540477501498,5.310597440964828,2.2473578218079013,4.050416616699662,7.586039592845804,3.0706844420731456,5.773327545606051,9.232297843899143,3.6381225426117765,6.87506465474014,2.7197139263153076
