epoch,learning_rate,train_l2_per_sample,copy_l2_per_sample,val_15_mape_percent,val_15_mae,val_15_rmse,val_30_mape_percent,val_30_mae,val_30_rmse,val_45_mape_percent,val_45_mae,val_45_rmse,epoch_seconds
1,0.001,9.973635849354034,3.493540490479507,7.516529580690874,3.1961415009399956,5.375963202982036,10.78384012850082,4.633840102530113,7.952104138701839,13.027729784577701,5.576972124369926,9.58434609866231,2.8225135803222656
2,0.001,5.104776896961537,3.4935405072253247,6.174753093694511,2.5395828283029753,4.470042102958314,8.851246270686428,3.584249030086001,6.5224474784621504,11.04320988601401,4.425310510563957,7.99049344880306,2.721018075942993
3,0.001,4.418980055885214,3.493540494247316,6.498825960241709,2.7080615311088474,4.592201854001777,9.60626506780448,3.79736775620254,6.723718417642067,11.956751169912414,4.600220193236122,8.150797075808,2.603550672531128
4,0.001,4.137255260042186,3.4935404841998254,5.814267028904486,2.5118266251237644,4.390500595375945,8.43465356060147,3.6378503248559833,6.52305883964153,10.558201923954702,4.555192357752766,8.10065138862435,2.6541190147399902
5,0.001,3.923590185769929,3.4935404816879525,6.086119406820748,2.5067665693428416,4.388399437305394,9.120026254067092,3.546012408148403,6.449461063558674,11.633013904828243,4.34603869529818,7.910476113935913,2.5624897480010986
6,0.0007,3.3340048898825843,3.4935404883862797,6.470942321201993,2.5505169624993864,4.462626971238365,9.87009132866711,3.626563931984813,6.6449400277190005,12.23949710059834,4.340708592113446,8.049071987631828,2.5691277980804443
7,0.0007,3.2934561826556896,3.493540490898152,5.6731953087762,2.477943361676404,4.282490562683035,8.31393896394077,3.640379248392086,6.41622454206443,10.49876594393626,4.641876251068874,8.088383552447688,2.6062428951263428
8,0.0007,3.2441352525230456,3.493540497177834,6.570042502539855,2.603039103285996,4.595323313500221,11.022825718050884,3.987890583446869,7.216834665915911,15.531607071246487,5.226217385267331,9.514592184947434,2.625988006591797
9,0.0007,3.1906327271901063,3.4935404841998254,6.191995205695668,2.635796200177157,4.386779692726284,9.281949175374924,3.671763170936027,6.394742874896166,11.844291167597584,4.4419900587011485,7.826447710891329,2.5957086086273193
10,0.0007,3.159091851081212,3.4935405101558428,5.468942892429684,2.3039645170784646,4.1351524768684484,7.886578264458699,3.1826198277219984,5.949173067145047,9.86564887946549,3.8645004636050833,7.236290621877623,2.5635945796966553
11,0.00049,2.9305917389880576,3.4935405051320974,5.857564631979264,2.439950237888477,4.268620466756712,9.036009120017205,3.4530976356652183,6.280768630088514,11.928170886642803,4.256810692374885,7.81775060041713,2.576904296875
12,0.00049,2.9201683897633006,3.4935404841998254,5.797934725697236,2.3926747775820734,4.242453688244522,8.751264493731997,3.3815082878678155,6.237788496657225,11.126846199605001,4.133107124482439,7.663647593326125,2.563570976257324
13,0.00049,2.897943134157149,3.4935404825252436,5.612749303002169,2.4728065029243176,4.256345581434768,8.223206858948345,3.6421781217780342,6.396652348220321,10.362742589574486,4.642884684820142,8.059740687769965,2.5674619674682617
14,0.00049,2.880359045971476,3.4935404967591888,5.44655586855984,2.3565999924309375,4.2024889057356525,7.896317649056195,3.38626990906385,6.242755310559996,9.861704208801541,4.253737483557746,7.821437474189582,2.565131187438965
15,0.00049,2.864597438614655,3.4935405017829337,5.617170850779255,2.3842199109305446,4.247016221490475,8.146558243680856,3.389572619018395,6.261321044585167,10.108136898499254,4.1782474666654394,7.75461873627162,2.565699338912964
16,0.000343,2.7494878978243618,3.493540495084607,5.43209276201838,2.319481507706124,4.129841784677252,7.718073786725296,3.206953008651234,5.928177221330458,9.444270557244744,3.877546823346262,7.178112462930399,2.5672359466552734
17,0.000343,2.737575935417356,3.493540505550743,5.361351059131767,2.2766393349351106,4.105929497521175,7.6623106639589365,3.1132643410721883,5.854721448953542,9.473348768883021,3.726614198487415,7.047076651602015,2.5643796920776367
18,0.000343,2.729432661141922,3.4935404804320163,5.388890141809009,2.2733056902729363,4.10293146294523,7.737380534948931,3.1335528808977315,5.8904451640549,9.509219928510715,3.7794109639150055,7.148769256912927,2.5686440467834473
19,0.000343,2.7147967834238216,3.4935404825252436,5.3757315788259055,2.276590375757929,4.101629522186481,7.631878609368862,3.1272650100136654,5.86793718372908,9.359541226507138,3.7702061048069684,7.113299708672571,2.5658748149871826
20,0.000343,2.7069524446006823,3.4935404691285896,5.341110204520354,2.2979406460194913,4.128567660736144,7.641823562098661,3.220943644109837,5.981716372153214,9.463156480132426,3.954290904134754,7.327056462527329,2.570310115814209
21,0.00024009999999999998,2.6430532938561178,3.493540492572734,5.3308542525777645,2.27636295866985,4.098603520540123,7.593935916298314,3.1617071566765267,5.880673543839108,9.336436646994136,3.8516977458513355,7.139812316025301,2.5722882747650146
22,0.00024009999999999998,2.633138128285663,3.4935404854557617,5.3615770192632,2.298602261359731,4.106297086778362,7.679585209377277,3.1483794790439252,5.8683267614419865,9.50838276278008,3.7795109823006676,7.08634528817484,2.5684595108032227
23,0.00024009999999999998,2.6251045633974153,3.493540485037116,5.276613422762383,2.248488121302411,4.062323045310698,7.495157002591125,3.0958325534130333,5.791259565788412,9.201775815793438,3.7467023946877456,7.00096370693036,2.5752174854278564
24,0.00024009999999999998,2.617770404330045,3.493540485037116,5.312396731480281,2.2950366191759133,4.112008120175689,7.582334117384973,3.190308569713112,5.930310916976308,9.373981179164698,3.8800083093475877,7.200741506912889,2.5699222087860107
25,0.00024009999999999998,2.6091457459882648,3.4935404758269164,5.29342733274801,2.2880245059908106,4.108438585254791,7.558499771002294,3.215927704968169,5.951811048930215,9.321886178990814,3.9590491403488315,7.292881422235294,2.575528383255005
26,0.00016806999999999998,2.5734445242844095,3.49354048378118,5.255473961721512,2.2663904406319553,4.071630165468925,7.442889621851487,3.1480871847332006,5.84012055376697,9.115046555847982,3.83859872870434,7.089130448456153,2.5716769695281982
27,0.00016806999999999998,2.566969278300405,3.4935404833625343,5.3315788902328665,2.2645498351171773,4.082218719717811,7.594930304691847,3.0823359047689185,5.7936756298802345,9.328916619104314,3.667023486596622,6.929730554199773,2.567030191421509
28,0.00016806999999999998,2.5597170133984224,3.4935405076439703,5.25825111926554,2.245518533207728,4.059492484992279,7.414069648936457,3.060312227667174,5.766576707372409,9.040065829308752,3.6637569374549948,6.934566898060046,2.5747323036193848
29,0.00016806999999999998,2.5550935640996544,3.4935404961312204,5.286009779273606,2.2261428741111464,4.0417532607499185,7.517787137247561,3.017827117752111,5.714788117587666,9.145930870317857,3.5855483613235224,6.8204197564828535,2.568859100341797
30,0.00016806999999999998,2.5488646235562293,3.49354047917608,5.335627273915169,2.2665437940591042,4.082655542256381,7.623179246693201,3.135918890590223,5.83867301763218,9.338449251904605,3.7958827687733208,7.055776210387369,2.5773630142211914
31,0.00011764899999999998,2.5276261721921656,3.493540487967634,5.311399726038611,2.2338225447341826,4.058755446767845,7.574932311148692,3.0247174738713913,5.73910314575722,9.271885286797152,3.5817191859882334,6.837857110633005,2.569021224975586
32,0.00011764899999999998,2.522873522211733,3.4935404929913796,5.316427520008792,2.271904537883158,4.096836367592074,7.527956756567825,3.102979934824234,5.836304236793839,9.183909567777759,3.6953358656450477,6.994759262394484,2.574323892593384
33,0.00011764899999999998,2.5182147373537727,3.4935404959218976,5.305288109550866,2.285659033292624,4.1237128291702545,7.556015627956665,3.1904813987729934,5.976754600817425,9.287356955744764,3.897386103507954,7.32553966000785,2.5718917846679688
34,0.00011764899999999998,2.5140583981956905,3.493540472477753,5.301939871149495,2.2806481252761683,4.093806847996919,7.54156047244695,3.166762315580813,5.893598094195474,9.21592964118424,3.8274322294008987,7.130557348637692,2.5696165561676025
